778	-7.5242	-9.8560	-9.8564
779	-7.4780	-9.8667	-9.8665
780	-7.4315	-9.8770	-9.8770
781	-7.3846	-9.8868	-9.8870
782	-7.3373	-9.8963	-9.8960
783	-7.2897	-9.9054	-9.9059
784	-7.2418	-9.9140	-9.9133
785	-7.1934	-9.9223	-9.9232
786	-7.1448	-9.9301	-9.9290
787	-7.0957	-9.9375	-9.9387
788	-7.0464	-9.9445	-9.9435
789	-6.9967	-9.9511	-9.9519
790	-6.9466	-9.9573	-9.9566
791	-6.8962	-9.9630	-9.9635
792	-6.8455	-9.9683	-9.9681
793	-6.7944	-9.9733	-9.9734
794	-6.7431	-9.9778	-9.9779
795	-6.6913	-9.9819	-9.9816
796	-6.6393	-9.9856	-9.9860
797	-6.5869	-9.9888	-9.9882
798	-6.5342	-9.9917	-9.9925
799	-6.4812	-9.9941	-9.9932
800	-6.4279	-9.9961	-9.9973
801	-6.3743	-9.9977	-9.9966
802	-6.3203	-9.9989	-9.9998
803	-6.2661	-9.9996	-9.9989
804	-6.2115	-9.9999	-10.0005
805	-6.1567	-9.9998	-9.9994
806	-6.1015	-9.9993	-9.9996
807	-6.0460	-9.9984	-9.9983
808	-5.9903	-9.9970	-9.9969
809	-5.9342	-9.9952	-9.9955
810	-5.8779	-9.9930	-9.9926
811	-5.8213	-9.9904	-9.9910
812	-5.7644	-9.9874	-9.9866
813	-5.7072	-9.9839	-9.9849
814	-5.6497	-9.9801	-9.9790
815	-5.5920	-9.9758	-9.9769
816	-5.5340	-9.9710	-9.9700
817	-5.4757	-9.9658	-9.9667
818	-5.4171	-9.9602	-9.9596
819	-5.3583	-9.9542	-9.9547
820	-5.2992	-9.9478	-9.9475
821	-5.2399	-9.9409	-9.9411
822	-5.1803	-9.9337	-9.9336
823	-5.1205	-9.9259	-9.9258
824	-5.0604	-9.9178	-9.9181
825	-5.0000	-9.9093	-9.9088
826	-4.9395	-9.9003	-9.9010
827	-4.8786	-9.8909	-9.8901
828	-4.8176	-9.8811	-9.8821
829	-4.7563	-9.8709	-9.8698
830	-4.6948	-9.8602	-9.8614
831	-4.6330	-9.8491	-9.8481
832	-4.5710	-9.8376	-9.8385
833	-4.5088	-9.8257	-9.8250
834	-4.4464	-9.8133	-9.8138
835	-4.3838	-9.8005	-9.8001
836	-4.3209	-9.7873	-9.7875
837	-4.2578	-9.7737	-9.7736
838	-4.1946	-9.7597	-9.7596
839	-4.1311	-9.7452	-9.7454
840	-4.0674	-9.7303	-9.7299
841	-4.0035	-9.7150	-9.7156
842	-3.9395	-9.6993	-9.6986
843	-3.8752	-9.6832	-9.6840
844	-3.8108	-9.6666	-9.6656
845	-3.7461	-9.6496	-9.6508
846	-3.6813	-9.6322	-9.6311
847	-3.6163	-9.6144	-9.6154
848	-3.5511	-9.5961	-9.5953
849	-3.4858	-9.5775	-9.5782
850	-3.4202	-9.5584	-9.5578
851	-3.3546	-9.5389	-9.5393
852	-3.2887	-9.5190	-9.5187
853	-3.2227	-9.4987	-9.4988
854	-3.1565	-9.4779	-9.4780
855	-3.0902	-9.4568	-9.4566
856	-3.0237	-9.4352	-9.4355
857	-2.9571	-9.4132	-9.4128
858	-2.8904	-9.3909	-9.3915
859	-2.8235	-9.3681	-9.3673
860	-2.7564	-9.3449	-9.3458
861	-2.6892	-9.3213	-9.3202
862	-2.6219	-9.2972	-9.2984
863	-2.5545	-9.2728	-9.2717
864	-2.4869	-9.2479	-9.2489
865	-2.4193	-9.2227	-9.2218
866	-2.3515	-9.1970	-9.1977
867	-2.2836	-9.1709	-9.1704
868	-2.2155	-9.1444	-9.1449
869	-2.1474	-9.1176	-9.1173
870	-2.0792	-9.0903	-9.0905
871	-2.0108	-9.0626	-9.0626
872	-1.9424	-9.0345	-9.0344
873	-1.8739	-9.0060	-9.0063
874	-1.8052	-8.9772	-8.9768
875	-1.7365	-8.9479	-8.9484
876	-1.6677	-8.9182	-8.9176
877	-1.5989	-8.8881	-8.8889
878	-1.5299	-8.8577	-8.8568
879	-1.4609	-8.8268	-8.8278
880	-1.3918	-8.7956	-8.7944
881	-1.3226	-8.7639	-8.7651
882	-1.2534	-8.7319	-8.7308
883	-1.1841	-8.6994	-8.7003
884	-1.1147	-8.6666	-8.6658
885	-1.0453	-8.6334	-8.6340
886	-0.9759	-8.5998	-8.5993
887	-0.9064	-8.5658	-8.5662
888	-0.8368	-8.5314	-8.5311
889	-0.7672	-8.4967	-8.4968
890	-0.6976	-8.4615	-8.4615
891	-0.6280	-8.4260	-8.4259
892	-0.5583	-8.3901	-8.3903
893	-0.4886	-8.3539	-8.3535
894	-0.4188	-8.3172	-8.3177
895	-0.3490	-8.2802	-8.2796
896	-0.2793	-8.2428	-8.2435
897	-0.2095	-8.2050	-8.2042
898	-0.1397	-8.1669	-8.1678
899	-0.0699	-8.1284	-8.1273
900	-0.0001	-8.0895	-8.0907
901	0.0698	-8.0503	-8.0491
902	0.1396	-8.0107	-8.0117
903	0.2094	-7.9707	-7.9698
904	0.2792	-7.9303	-7.9311
905	0.3489	-7.8896	-7.8890
906	0.4187	-7.8486	-7.8491
907	0.4884	-7.8071	-7.8067
908	0.5582	-7.7654	-7.7657
909	0.6279	-7.7232	-7.7230
910	0.6975	-7.6808	-7.6809
911	0.7671	-7.6379	-7.6379
912	0.8367	-7.5947	-7.5946
913	0.9063	-7.5512	-7.5514
914	0.9758	-7.5073	-7.5070
915	1.0452	-7.4631	-7.4635
916	1.1146	-7.4185	-7.4180
917	1.1840	-7.3736	-7.3743
918	1.2533	-7.3284	-7.3276
919	1.3225	-7.2828	-7.2837
920	1.3917	-7.2369	-7.2359
921	1.4608	-7.1906	-7.1917
922	1.5298	-7.1441	-7.1429
923	1.5988	-7.0971	-7.0983
924	1.6676	-7.0499	-7.0488
925	1.7364	-7.0023	-7.0032
926	1.8051	-6.9544	-6.9535
927	1.8738	-6.9062	-6.9069
928	1.9423	-6.8576	-6.8570
929	2.0107	-6.8087	-6.8093
930	2.0791	-6.7595	-6.7591
931	2.1473	-6.7100	-6.7104
932	2.2154	-6.6602	-6.6600
933	2.2835	-6.6101	-6.6102
934	2.3514	-6.5597	-6.5596
935	2.4192	-6.5089	-6.5089
936	2.4868	-6.4579	-6.4580
937	2.5544	-6.4065	-6.4063
938	2.6218	-6.3549	-6.3552
939	2.6891	-6.3029	-6.3025
940	2.7563	-6.2507	-6.2512
941	2.8234	-6.1981	-6.1975
942	2.8903	-6.1453	-6.1460
943	2.9570	-6.0922	-6.0914
944	3.0236	-6.0388	-6.0397
945	3.0901	-5.9851	-5.9841
946	3.1564	-5.9311	-5.9322
947	3.2226	-5.8768	-5.8756
948	3.2886	-5.8223	-5.8234
949	3.3545	-5.7674	-5.7664
950	3.4201	-5.7123	-5.7133
951	3.4857	-5.6570	-5.6560
952	3.5510	-5.6013	-5.6021
953	3.6162	-5.5454	-5.5447
954	3.6812	-5.4892	-5.4899
955	3.7460	-5.4328	-5.4322
956	3.8107	-5.3761	-5.3765
957	3.8751	-5.3191	-5.3187
958	3.9394	-5.2619	-5.2622
959	4.0034	-5.2044	-5.2042
960	4.0673	-5.1467	-5.1468
961	4.1310	-5.0887	-5.0886
962	4.1945	-5.0305	-5.0305
963	4.2577	-4.9720	-4.9721
964	4.3208	-4.9133	-4.9132
965	4.3837	-4.8544	-4.8546
966	4.4463	-4.7952	-4.7949
967	4.5087	-4.7358	-4.7362
968	4.5709	-4.6762	-4.6757
969	4.6329	-4.6163	-4.6168
970	4.6947	-4.5562	-4.5555
971	4.7562	-4.4959	-4.4966
972	4.8175	-4.4353	-4.4345
973	4.8785	-4.3745	-4.3754
974	4.9394	-4.3136	-4.3126
975	4.9999	-4.2524	-4.2534
976	5.0603	-4.1910	-4.1899
977	5.1204	-4.1294	-4.1305
978	5.1802	-4.0675	-4.0663
979	5.2398	-4.0055	-4.0067
980	5.2991	-3.9433	-3.9422
981	5.3582	-3.8809	-3.8819
982	5.4170	-3.8183	-3.8173
983	5.4756	-3.7555	-3.7563
984	5.5339	-3.6925	-3.6917
985	5.5919	-3.6293	-3.6300
986	5.6496	-3.5659	-3.5653
987	5.7071	-3.5024	-3.5030
988	5.7643	-3.4386	-3.4381
989	5.8212	-3.3748	-3.3752
990	5.8778	-3.3107	-3.3103
991	5.9341	-3.2464	-3.2468
992	5.9902	-3.1820	-3.1818
993	6.0459	-3.1175	-3.1177
994	6.1014	-3.0527	-3.0526
995	6.1566	-2.9878	-2.9879
996	6.2114	-2.9228	-2.9228
997	6.2660	-2.8576	-2.8576
998	6.3202	-2.7923	-2.7923
999	6.3742	-2.7268	-2.7266
1000	6.4278	-2.6611	-2.6613
1001	6.4812	-2.5954	-2.5951
1002	6.5342	-2.5294	-2.5298
1003	6.5868	-2.4634	-2.4630
1004	6.6392	-2.3972	-2.3976
1005	6.6913	-2.3309	-2.3304
1006	6.7430	-2.2645	-2.2650
1007	6.7944	-2.1979	-2.1973
1008	6.8454	-2.1313	-2.1319
1009	6.8962	-2.0645	-2.0638
1010	6.9465	-1.9976	-1.9983
1011	6.9966	-1.9305	-1.9297
1012	7.0463	-1.8634	-1.8643
1013	7.0957	-1.7962	-1.7953
1014	7.1447	-1.7289	-1.7298
1015	7.1934	-1.6614	-1.6604
1016	7.2417	-1.5939	-1.5949
1017	7.2896	-1.5263	-1.5252
1018	7.3373	-1.4586	-1.4597
1019	7.3845	-1.3908	-1.3896
1020	7.4314	-1.3229	-1.3241
1021	7.4779	-1.2550	-1.2538
1022	7.5241	-1.1869	-1.1881
1023	7.5699	-1.1188	-1.1178
1024	7.6153	-1.0507	-1.0517
1025	7.6604	-0.9824	-0.9815
1026	7.7051	-0.9141	-0.9151
1027	7.7494	-0.8458	-0.8449
1028	7.7933	-0.7773	-0.7782
1029	7.8369	-0.7089	-0.7081
1030	7.8801	-0.6404	-0.6411
1031	7.9229	-0.5718	-0.5710
1032	7.9653	-0.5032	-0.5039
1033	8.0073	-0.4345	-0.4338
1034	8.0489	-0.3658	-0.3664
1035	8.0901	-0.2971	-0.2965
1036	8.1310	-0.2283	-0.2289
1037	8.1714	-0.1595	-0.1590
1038	8.2115	-0.0907	-0.0912
1039	8.2511	-0.0219	-0.0214
1040	8.2903	0.0470	0.0466
1041	8.3292	0.1159	0.1163
1042	8.3676	0.1848	0.1844
1043	8.4056	0.2537	0.2540
1044	8.4432	0.3226	0.3223
1045	8.4804	0.3915	0.3917
1046	8.5172	0.4604	0.4601
1047	8.5536	0.5293	0.5295
1048	8.5896	0.5982	0.5980
1049	8.6251	0.6670	0.6672
1050	8.6602	0.7359	0.7358
1051	8.6949	0.8048	0.8049
1052	8.7292	0.8736	0.8735
1053	8.7630	0.9424	0.9424
1054	8.7965	1.0112	1.0112
1055	8.8294	1.0799	1.0799
1056	8.8620	1.1486	1.1487
1057	8.8941	1.2173	1.2173
1058	8.9258	1.2860	1.2860
1059	8.9571	1.3545	1.3544
1060	8.9879	1.4231	1.4232
1061	9.0183	1.4916	1.4914
1062	9.0482	1.5600	1.5602
1063	9.0777	1.6284	1.6282
1064	9.1068	1.6967	1.6969
1065	9.1354	1.7650	1.7648
1066	9.1636	1.8332	1.8334
1067	9.1913	1.9013	1.9011
1068	9.2186	1.9693	1.9696
1069	9.2454	2.0373	2.0370
1070	9.2718	2.1052	2.1055
1071	9.2977	2.1730	2.1727
1072	9.3232	2.2407	2.2410
1073	9.3482	2.3084	2.3080
1074	9.3728	2.3759	2.3762
1075	9.3969	2.4433	2.4430
1076	9.4206	2.5107	2.5110
1077	9.4437	2.5779	2.5775
1078	9.4665	2.6450	2.6454
1079	9.4887	2.7120	2.7117
1080	9.5105	2.7790	2.7793
1081	9.5319	2.8457	2.8453
1082	9.5528	2.9124	2.9128
1083	9.5732	2.9789	2.9785
1084	9.5931	3.0453	3.0458
1085	9.6126	3.1116	3.1112
1086	9.6316	3.1778	3.1782
1087	9.6501	3.2438	3.2434
1088	9.6682	3.3097	3.3101
1089	9.6858	3.3754	3.3750
1090	9.7029	3.4410	3.4414
1091	9.7196	3.5064	3.5060
1092	9.7358	3.5717	3.5721
1093	9.7515	3.6368	3.6363
1094	9.7667	3.7018	3.7022
1095	9.7815	3.7665	3.7661
1096	9.7957	3.8312	3.8316
1097	9.8095	3.8956	3.8952
1098	9.8229	3.9599	3.9603
1099	9.8357	4.0240	4.0236
1100	9.8481	4.0879	4.0884
1101	9.8599	4.1517	4.1513
1102	9.8714	4.2152	4.2157
1103	9.8823	4.2786	4.2782
1104	9.8927	4.3418	4.3422
1105	9.9027	4.4048	4.4044
1106	9.9121	4.4675	4.4679
1107	9.9211	4.5301	4.5297
1108	9.9296	4.5925	4.5929
1109	9.9377	4.6546	4.6543
1110	9.9452	4.7166	4.7169
1111	9.9523	4.7783	4.7780
1112	9.9588	4.8398	4.8402
1113	9.9649	4.9011	4.9008
1114	9.9705	4.9622	4.9625
1115	9.9756	5.0230	5.0227
1116	9.9803	5.0836	5.0839
1117	9.9844	5.1440	5.1437
1118	9.9881	5.2041	5.2044
1119	9.9912	5.2640	5.2638
1120	9.9939	5.3237	5.3239
1121	9.9961	5.3830	5.3829
1122	9.9978	5.4422	5.4424
1123	9.9990	5.5011	5.5009
1124	9.9998	5.5597	5.5599
1125	10.0000	5.6181	5.6180
1126	9.9998	5.6762	5.6763
1127	9.9990	5.7341	5.7340
1128	9.9978	5.7916	5.7917
1129	9.9961	5.8489	5.8489
1130	9.9939	5.9060	5.9060
1131	9.9912	5.9627	5.9627
1132	9.9881	6.0192	6.0191
1133	9.9844	6.0754	6.0754
1134	9.9803	6.1313	6.1311
1135	9.9756	6.1869	6.1870
1136	9.9705	6.2422	6.2420
1137	9.9649	6.2972	6.2974
1138	9.9588	6.3519	6.3517
1139	9.9523	6.4063	6.4065
1140	9.9452	6.4604	6.4601
1141	9.9377	6.5142	6.5145
1142	9.9297	6.5677	6.5674
1143	9.9212	6.6209	6.6212
1144	9.9122	6.6737	6.6733
1145	9.9027	6.7263	6.7267
1146	9.8927	6.7785	6.7780
1147	9.8823	6.8303	6.8308
1148	9.8714	6.8819	6.8814
1149	9.8600	6.9331	6.9337
1150	9.8481	6.9840	6.9834
1151	9.8357	7.0346	7.0352
1152	9.8229	7.0848	7.0841
1153	9.8096	7.1347	7.1354
1154	9.7958	7.1842	7.1834
1155	9.7815	7.2334	7.2341
1156	9.7667	7.2822	7.2813
1157	9.7515	7.3306	7.3315
1158	9.7358	7.3788	7.3778
1159	9.7196	7.4265	7.4275
1160	9.7030	7.4739	7.4729
1161	9.6858	7.5209	7.5220
1162	9.6683	7.5676	7.5665
1163	9.6502	7.6139	7.6150
1164	9.6316	7.6598	7.6586
1165	9.6126	7.7053	7.7065
1166	9.5932	7.7505	7.7493
1167	9.5732	7.7953	7.7964
1168	9.5528	7.8397	7.8386
1169	9.5319	7.8837	7.8847
1170	9.5106	7.9273	7.9263
1171	9.4888	7.9705	7.9714
1172	9.4665	8.0134	8.0125
1173	9.4438	8.0558	8.0566
1174	9.4206	8.0978	8.0971
1175	9.3970	8.1395	8.1402
1176	9.3728	8.1807	8.1801
1177	9.3483	8.2215	8.2221
1178	9.3233	8.2620	8.2614
1179	9.2978	8.3020	8.3025
1180	9.2719	8.3416	8.3412
1181	9.2455	8.3808	8.3811
1182	9.2187	8.4195	8.4192
1183	9.1914	8.4579	8.4581
1184	9.1637	8.4958	8.4956
1185	9.1355	8.5333	8.5335
1186	9.1069	8.5704	8.5703
1187	9.0778	8.6070	8.6071
1188	9.0483	8.6433	8.6433
1189	9.0184	8.6790	8.6789
1190	8.9880	8.7144	8.7145
1191	8.9572	8.7493	8.7491
1192	8.9259	8.7838	8.7841
1193	8.8942	8.8178	8.8174
1194	8.8621	8.8514	8.8518
1195	8.8295	8.8845	8.8840
1196	8.7965	8.9172	8.9178
1197	8.7631	8.9495	8.9488
1198	8.7293	8.9812	8.9819
1199	8.6950	9.0126	9.0118
1200	8.6603	9.0435	9.0443
1201	8.6252	9.0739	9.0730
1202	8.5896	9.1039	9.1048
1203	8.5537	9.1334	9.1323
1204	8.5173	9.1624	9.1635
1205	8.4805	9.1910	9.1898
1206	8.4433	9.2191	9.2202
1207	8.4057	9.2467	9.2456
1208	8.3677	9.2738	9.2749
1209	8.3293	9.3005	9.2996
1210	8.2904	9.3267	9.3276
1211	8.2512	9.3525	9.3517
1212	8.2115	9.3777	9.3784
1213	8.1715	9.4025	9.4018
1214	8.1311	9.4268	9.4273
1215	8.0902	9.4506	9.4501
1216	8.0490	9.4739	9.4743
1217	8.0074	9.4967	9.4964
1218	7.9653	9.5191	9.5193
1219	7.9229	9.5409	9.5408
1220	7.8802	9.5623	9.5624
1221	7.8370	9.5832	9.5832
1222	7.7934	9.6036	9.6035
1223	7.7495	9.6234	9.6236
1224	7.7052	9.6428	9.6426
1225	7.6605	9.6617	9.6621
1226	7.6154	9.6801	9.6797
1227	7.5700	9.6980	9.6985
1228	7.5242	9.7154	9.7148
1229	7.4780	9.7323	9.7330
1230	7.4315	9.7487	9.7479
1231	7.3846	9.7646	9.7654
1232	7.3373	9.7799	9.7790
1233	7.2897	9.7948	9.7958
1234	7.2418	9.8091	9.8080
1235	7.1935	9.8230	9.8242
1236	7.1448	9.8363	9.8352
1237	7.0958	9.8491	9.8501
1238	7.0464	9.8614	9.8605
1239	6.9967	9.8731	9.8740
1240	6.9466	9.8844	9.8837
1241	6.8962	9.8951	9.8958
1242	6.8455	9.9054	9.9048
1243	6.7945	9.9151	9.9155
1244	6.7431	9.9242	9.9239
1245	6.6914	9.9329	9.9331
1246	6.6393	9.9410	9.9409
1247	6.5869	9.9487	9.9487
1248	6.5343	9.9558	9.9558
1249	6.4813	9.9623	9.9621
1250	6.4279	9.9684	9.9686
1251	6.3743	9.9739	9.9735
1252	6.3204	9.9789	9.9794
1253	6.2661	9.9833	9.9827
1254	6.2115	9.9873	9.9880
1255	6.1567	9.9907	9.9899
1256	6.1015	9.9936	9.9945
1257	6.0461	9.9959	9.9949
1258	5.9903	9.9977	9.9989
1259	5.9342	9.9990	9.9978
1260	5.8779	9.9998	10.0009
1261	5.8213	10.0000	9.9990
1262	5.7644	9.9997	10.0005
1263	5.7072	9.9988	9.9980
1264	5.6497	9.9974	9.9980
1265	5.5920	9.9955	9.9950
1266	5.5340	9.9930	9.9934
1267	5.4757	9.9900	9.9897
1268	5.4171	9.9865	9.9867
1269	5.3583	9.9825	9.9824
1270	5.2993	9.9779	9.9778
1271	5.2399	9.9727	9.9729
1272	5.1803	9.9671	9.9668
1273	5.1205	9.9609	9.9613
1274	5.0604	9.9542	9.9537
1275	5.0001	9.9469	9.9475
1276	4.9395	9.9391	9.9383
1277	4.8787	9.9308	9.9316
1278	4.8176	9.9219	9.9209
1279	4.7563	9.9125	9.9136
1280	4.6948	9.9026	9.9014
1281	4.6330	9.8921	9.8931
1282	4.5710	9.8810	9.8801
1283	4.5088	9.8695	9.8703
1284	4.4464	9.8574	9.8567
1285	4.3838	9.8447	9.8453
1286	4.3209	9.8316	9.8311
1287	4.2579	9.8179	9.8182
1288	4.1946	9.8036	9.8035
1289	4.1311	9.7889	9.7889
1290	4.0674	9.7736	9.7737
1291	4.0036	9.7578	9.7575
1292	3.9395	9.7414	9.7417
1293	3.8752	9.7245	9.7240
1294	3.8108	9.7071	9.7077
1295	3.7461	9.6891	9.6884
1296	3.6813	9.6707	9.6715
1297	3.6163	9.6517	9.6506
1298	3.5511	9.6321	9.6333
1299	3.4858	9.6120	9.6109
1300	3.4203	9.5914	9.5924
1301	3.3546	9.5703	9.5694
1302	3.2887	9.5486	9.5493
1303	3.2227	9.5264	9.5258
1304	3.1566	9.5037	9.5042
1305	3.0902	9.4805	9.4802
1306	3.0238	9.4567	9.4569
1307	2.9572	9.4324	9.4324
1308	2.8904	9.4076	9.4075
1309	2.8235	9.3823	9.3826
1310	2.7564	9.3565	9.3561
1311	2.6893	9.3301	9.3307
1312	2.6220	9.3032	9.3025
1313	2.5545	9.2759	9.2767
1314	2.4870	9.2479	9.2470
1315	2.4193	9.2195	9.2207
1316	2.3515	9.1906	9.1895
1317	2.2836	9.1611	9.1621
1318	2.2156	9.1312	9.1303
1319	2.1474	9.1007	9.1014
1320	2.0792	9.0697	9.0691
1321	2.0109	9.0382	9.0386
1322	1.9424	9.0062	9.0059
1323	1.8739	8.9737	8.9738
1324	1.8053	8.9407	8.9407
1325	1.7366	8.9072	8.9070
1326	1.6678	8.8732	8.8735
1327	1.5989	8.8387	8.8381
1328	1.5299	8.8037	8.8044
1329	1.4609	8.7682	8.7673
1330	1.3918	8.7322	8.7332
1331	1.3226	8.6957	8.6946
1332	1.2534	8.6587	8.6598
1333	1.1841	8.6213	8.6203
1334	1.1148	8.5833	8.5841
1335	1.0454	8.5449	8.5442
1336	0.9759	8.5059	8.5064
1337	0.9064	8.4665	8.4662
1338	0.8369	8.4266	8.4268
1339	0.7673	8.3863	8.3863
1340	0.6976	8.3454	8.3452
1341	0.6280	8.3041	8.3045
1342	0.5583	8.2623	8.2618
1343	0.4886	8.2200	8.2207
1344	0.4188	8.1773	8.1765
1345	0.3491	8.1341	8.1352
1346	0.2793	8.0905	8.0893
1347	0.2095	8.0463	8.0474
1348	0.1397	8.0017	8.0008
1349	0.0699	7.9567	7.9574
1350	0.0001	7.9112	7.9106
1351	-0.0697	7.8652	7.8656
1352	-0.1395	7.8188	7.8186
1353	-0.2093	7.7719	7.7719
1354	-0.2791	7.7246	7.7247
1355	-0.3489	7.6768	7.6765
1356	-0.4187	7.6286	7.6291
1357	-0.4884	7.5800	7.5793
1358	-0.5581	7.5309	7.5318
1359	-0.6278	7.4814	7.4804
1360	-0.6975	7.4315	7.4327
1361	-0.7671	7.3811	7.3800
1362	-0.8367	7.3302	7.3311
1363	-0.9062	7.2790	7.2783
1364	-0.9757	7.2273	7.2278
1365	-1.0452	7.1752	7.1749
1366	-1.1146	7.1227	7.1228
1367	-1.1840	7.0698	7.0699
1368	-1.2532	7.0165	7.0162
1369	-1.3225	6.9627	6.9632
1370	-1.3916	6.9086	6.9080
1371	-1.4607	6.8540	6.8548
1372	-1.5298	6.7991	6.7981
1373	-1.5987	6.7437	6.7449
1374	-1.6676	6.6879	6.6869
1375	-1.7364	6.6318	6.6326
1376	-1.8051	6.5752	6.5746
1377	-1.8737	6.5183	6.5188
1378	-1.9423	6.4610	6.4607
1379	-2.0107	6.4033	6.4034
1380	-2.0790	6.3452	6.3453
1381	-2.1473	6.2867	6.2864
1382	-2.2154	6.2279	6.2284
1383	-2.2834	6.1687	6.1680
1384	-2.3513	6.1091	6.1100
1385	-2.4191	6.0492	6.0481
1386	-2.4868	5.9889	5.9901
1387	-2.5544	5.9282	5.9273
1388	-2.6218	5.8672	5.8680
1389	-2.6891	5.8059	5.8053
1390	-2.7563	5.7441	5.7445
1391	-2.8233	5.6821	5.6819
1392	-2.8902	5.6197	5.6196
1393	-2.9570	5.5569	5.5572
1394	-3.0236	5.4939	5.4934
1395	-3.0901	5.4305	5.4311
1396	-3.1564	5.3667	5.3659
1397	-3.2226	5.3027	5.3038
1398	-3.2886	5.2383	5.2372
1399	-3.3544	5.1736	5.1745
1400	-3.4201	5.1086	5.1079
1401	-3.4856	5.0433	5.0438
1402	-3.5510	4.9776	4.9773
1403	-3.6162	4.9117	4.9118
1404	-3.6812	4.8454	4.8455
1405	-3.7460	4.7789	4.7786
1406	-3.8106	4.7121	4.7126
1407	-3.8751	4.6449	4.6442
1408	-3.9393	4.5775	4.5785
1409	-4.0034	4.5099	4.5087
1410	-4.0673	4.4419	4.4429
1411	-4.1310	4.3736	4.3728
1412	-4.1944	4.3051	4.3057
1413	-4.2577	4.2363	4.2359
1414	-4.3208	4.1673	4.1674
1415	-4.3836	4.0979	4.0980
1416	-4.4463	4.0284	4.0281
1417	-4.5087	3.9586	3.9590
1418	-4.5709	3.8885	3.8878
1419	-4.6329	3.8182	3.8191
1420	-4.6946	3.7476	3.7465
1421	-4.7562	3.6768	3.6779
1422	-4.8175	3.6058	3.6050
1423	-4.8785	3.5345	3.5351
1424	-4.9393	3.4630	3.4627
1425	-4.9999	3.3913	3.3915
1426	-5.0603	3.3194	3.3195
1427	-5.1204	3.2473	3.2470
1428	-5.1802	3.1749	3.1755
1429	-5.2398	3.1024	3.1016
1430	-5.2991	3.0296	3.0306
1431	-5.3582	2.9567	2.9555
1432	-5.4170	2.8835	2.8845
1433	-5.4756	2.8102	2.8095
1434	-5.5338	2.7367	2.7372
1435	-5.5919	2.6630	2.6627
1436	-5.6496	2.5891	2.5891
1437	-5.7071	2.5150	2.5152
1438	-5.7643	2.4408	2.4404
1439	-5.8212	2.3664	2.3671
1440	-5.8778	2.2919	2.2910
1441	-5.9341	2.2172	2.2183
1442	-5.9902	2.1423	2.1413
1443	-6.0459	2.0673	2.0681
1444	-6.1014	1.9922	1.9917
1445	-6.1565	1.9169	1.9172
1446	-6.2114	1.8415	1.8414
1447	-6.2660	1.7660	1.7658
1448	-6.3202	1.6903	1.6907
1449	-6.3742	1.6145	1.6139
1450	-6.4278	1.5386	1.5395
1451	-6.4811	1.4626	1.4614
1452	-6.5341	1.3865	1.3875
1453	-6.5868	1.3102	1.3095
1454	-6.6392	1.2339	1.2344
1455	-6.6912	1.1575	1.1572
1456	-6.7430	1.0810	1.0810
1457	-6.7943	1.0044	1.0046
1458	-6.8454	0.9277	0.9272
1459	-6.8961	0.8510	0.8517
1460	-6.9465	0.7741	0.7732
1461	-6.9966	0.6972	0.6984
1462	-7.0463	0.6203	0.6193
1463	-7.0956	0.5432	0.5439
1464	-7.1447	0.4662	0.4658
1465	-7.1933	0.3891	0.3892
1466	-7.2417	0.3119	0.3120
1467	-7.2896	0.2347	0.2344
1468	-7.3372	0.1574	0.1580
1469	-7.3845	0.0802	0.0793
1470	-7.4314	0.0029	0.0040
1471	-7.4779	-0.0744	-0.0755
1472	-7.5241	-0.1518	-0.1510
1473	-7.5699	-0.2291	-0.2297
1474	-7.6153	-0.3065	-0.3062
1475	-7.6604	-0.3839	-0.3839
1476	-7.7051	-0.4612	-0.4615
1477	-7.7494	-0.5386	-0.5380
1478	-7.7933	-0.6159	-0.6167
1479	-7.8369	-0.6933	-0.6922
1480	-7.8801	-0.7706	-0.7717
1481	-7.9228	-0.8479	-0.8470
1482	-7.9652	-0.9251	-0.9257
1483	-8.0073	-1.0023	-1.0020
1484	-8.0489	-1.0795	-1.0795
1485	-8.0901	-1.1567	-1.1569
1486	-8.1310	-1.2338	-1.2332
1487	-8.1714	-1.3108	-1.3116
1488	-8.2114	-1.3878	-1.3867
1489	-8.2511	-1.4647	-1.4658
1490	-8.2903	-1.5416	-1.5408
1491	-8.3292	-1.6183	-1.6189
1492	-8.3676	-1.6950	-1.6948
1493	-8.4056	-1.7717	-1.7716
1494	-8.4432	-1.8482	-1.8485
1495	-8.4804	-1.9247	-1.9241
1496	-8.5172	-2.0010	-2.0019
1497	-8.5536	-2.0773	-2.0761
1498	-8.5896	-2.1534	-2.1544
1499	-8.6251	-2.2295	-2.2288
1500	-8.6602	-2.3054	-2.3058
1501	-8.6949	-2.3812	-2.3811
1502	-8.7292	-2.4569	-2.4568
1503	-8.7630	-2.5325	-2.5329
1504	-8.7964	-2.6079	-2.6072
1505	-8.8294	-2.6832	-2.6842
1506	-8.8620	-2.7583	-2.7572
1507	-8.8941	-2.8333	-2.8342
1508	-8.9258	-2.9082	-2.9076
1509	-8.9571	-2.9829	-2.9831
1510	-8.9879	-3.0574	-3.0574
1511	-9.0183	-3.1318	-3.1314
1512	-9.0482	-3.2060	-3.2066
1513	-9.0777	-3.2800	-3.2791
1514	-9.1068	-3.3538	-3.3550
1515	-9.1354	-3.4275	-3.4265
1516	-9.1636	-3.5009	-3.5016
